"","id","name","value"
"2470","5402046","WATERMAN INDUSTRIES LLC",127
"2471","5402047","GLEANINGS FOR THE HUNGRY",31
"2472","5402048","DEL ORO RIVER ISLAND SERV TERR #2",99
"2473","5403013","PRINCE MART",27
"2474","5403022","APTCO LLC",150
"2475","5403023","DELFT COLONY WATER",400
"2476","5403030","JACK GRIGGS INC.",40
"2477","5403031","SUN PACIFIC-TULARE",300
"2478","5403032","MONROVIA NURSERY - NURSERY",400
"2479","5403041","FAMILY TREE FARMS",30
"2480","5403042","CALIFORNIA DAIRIES INC TIPTON",130
"2481","5403043","YETTEM WATER SYSTEM",350
"2482","5403046","VISALIA CITRUS PACKING-ORANGE COVE",70
"2483","5403048","JD HEISKELL HOLDINGS LLC",60
"2484","5403053","NS MINI MART",140
"2485","5403054","PFFJ, LLC",32
"2486","5403055","MONROVIA NURSERY - OFFICE",60
"2487","5403073","SLATE MTN HOMEOWNERS ASSOCIATION",41
"2488","5403074","KRAFT HEINZ FOODS COMPANY",235
"2489","5403076","CENTRAL CAL TRISTEZA ERAD",28
"2490","5403082","GIUMARRA BROS FRUIT CO",50
"2491","5403090","IN & OUT FOODMART",75
"2492","5403102","NEW LEAF COLD STORAGE",30
"2493","5403105","THE BARN",200
"2494","5403110","SIERRA MUTUAL WATER CO",37
"2495","5403116","CORRAL CREEK RESORT",40
"2496","5403118","SAPUTO DAIRY FOOD USA",90
"2497","5403121","INTERNATIONAL PAPER - EXETER BULK",106
"2498","5403130","ELEANOR ROOSEVELT COMM LEARNING CTR",295
"2499","5403139","TREEHOUSE CALIFORNIA ALMONDS LLC",100
"2500","5403140","MONARCH NUT CO",400
"2501","5403144","ALI MUTUAL WATER CO",25
"2502","5403145","WAWONA PACKING COMPANY LLC",1000
"2503","5403151","ARCO AM PM - PIXLEY",1000
"2504","5403204","FOUR STAR FRUIT",80
"2505","5403205","PENA'S DISPOSAL SERVICES",84
"2506","5403207","SUN VALLEY PACKING",350
"2507","5403211","BOOTH RANCHES LLC",110
"2508","5403212","MONSON WATER SYSTEM",140
"2509","5403214","THREE RIVERS HISTORICAL MUSEUM",25
"2510","5410001","CUTLER PUD",6200
"2511","5410002","DINUBA, CITY OF",24657
"2512","5410003","EXETER, CITY OF",10548
"2513","5410004","FARMERSVILLE, CITY OF",10908
"2514","5410006","LINDSAY, CITY OF",14200
"2515","5410007","LSID - TONYVILLE",500
"2516","5410008","OROSI PUBLIC UTILITY DISTRICT",8770
"2517","5410009","PIXLEY PUBLIC UTIL DIST",3310
"2518","5410010","PORTERVILLE, CITY OF",62021
"2519","5410011","SPRINGVILLE PUD",1500
"2520","5410012","STRATHMORE PUBLIC UTIL DIST",2150
"2521","5410014","TIPTON COMMUNITY SERVICES DIST",1792
"2522","5410015","TULARE, CITY OF",63837
"2523","5410016","CWS - VISALIA",140868
"2524","5410020","WOODLAKE, CITY OF",7950
"2525","5410021","EARLIMART PUD",8800
"2526","5410024","RICHGROVE COMMUNITY SERVICES DISTRICT",3400
"2527","5410025","WOODVILLE PUBLIC UTILITY DIST",1673
"2528","5410026","POPLAR COMM SERVICE DIST",2200
"2529","5410038","TERRA BELLA IRRIGATION DISTRICT - TBT",2340
"2530","5410041","CWS - TULCO WATER COMPANY",716
"2531","5410050","ALPAUGH COMMUNITY SERVICES DISTRICT",1026
"2532","5410503","NPS-WOLVERTON",40
"2533","5410511","NPS-HOSPITAL ROCK",232
"2534","5410513","NPS-ASH MOUNTAIN",30
"2535","5410520","NPS-PINEWOOD WATER SYSTEM",2900
"2536","5410801","PORTERVILLE DEVELOPMENTAL CENTER",1636
"2537","5500048","DON PEDRO REC AG:FLEM.MEADOWS",1041
"2538","5500053","LEISURE PINES MUTUAL WATER CO",340
"2539","5500080","TWAIN HARTE VALLEY MWC",200
"2540","5500089","EVERGREEN LODGE",120
"2541","5500096","SIERRA TWAIN HARTE MHP",129
"2542","5500116","PEPPERMINT CREEK MHP",280
"2543","5500124","MONO VISTA RANCH MHP",105
"2544","5500193","TAMARRON MOBILE HOME PARK",225
"2545","5500369","RUSH CREEK LODGE WATER SYSTEM",200
"2546","5510001","TUD - SONORA/JAMESTOWN WATER SYSTEM",16270
"2547","5510002","TUD - PONDEROSA",1648
"2548","5510003","TUD - TUOLUMNE WATER SYSTEM",1701
"2549","5510005","TWAIN HARTE COMMUNITY SERVICES DISTRICT",2226
"2550","5510006","MI WUK VILLAGE MUT WTR CO",1737
"2551","5510007","DEL ORO WATER COMPANY - STRAWBERRY DIV.",1330
"2552","5510008","LAKE DON PEDRO CSD",3240
"2553","5510009","GROVELAND COMMUNITY SERV DIST",3400
"2554","5510011","COLD SPRINGS WATER CO",163
"2555","5510012","TUD - UPPER BASIN WATER SYSTEM",14710
"2556","5510013","TUD - COLUMBIA WATER SYSTEM",4338
"2557","5510015","TUD - CEDAR RIDGE WATER SYSTEM",1657
"2558","5510021","TUD-PEACEFUL PINES WATER SYSTEM",65
"2559","5510025","TUD - PHOENIX LAKE PARK",131
"2560","5510033","TUD-SCENIC VIEW/SCENIC BROOK",645
"2561","5510851","CDCR - SIERRA CONSERVATION CENTER",2800
"2562","5510852","CAL FIRE BASELINE CONSERVATION CAMP",150
"2563","5601104","CASITAS MUTUAL WATER COMPANY",229
"2564","5601105","FILLMORE IRRIGATION CO",353
"2565","5601106","FILLMORE WEST MOBILE HOME PARK",99
"2566","5601116","SAN CAYETANO MUTUAL WATER CO",46
"2567","5601117","SENIOR CANYON MUTUAL WATER CO",800
"2568","5601119","SIETE ROBLES MUTUAL WATER CO",274
"2569","5601120","SISAR MUTUAL WATER CO",340
"2570","5601122","TICO MUTUAL WATER CO",90
"2571","5601125","COMMUNITY MUTUAL WATER CO",36
"2572","5601134","ELKINS RANCH",150
"2573","5601135","CAMP SCHEIDECK",30
"2574","5601139","THOMAS AQUINAS COLLEGE",365
"2575","5601141","SOUTH MOUNTAIN MUTUAL WATER CO",68
"2576","5601144","RANCHO SESPE WORKERS IMP ASSOC",600
"2577","5601301","VENTURA BOYSCOUT COUNCIL",50
"2578","5601401","KROTONA INSTITUTE",30
"2579","5601405","SANTA CLARA SCHOOL",39
"2580","5601706","LAKE PIRU PARK - UWCD",960
"2581","5602101","ESTERINA PROPERTIES",50
"2582","5602104","DEL NORTE MUTUAL WATER CO.",201
"2583","5602108","GARDEN ACRES MUTUAL WATER CO",798
"2584","5602109","GLENVIEW MOBILE PARK",160
"2585","5602110","NAVALAIR MOBILE HOME PARK",160
"2586","5602111","NYELAND ACRES MUTUAL WATER CO",2000
"2587","5602117","STRICKLAND ACRES",429
"2588","5602120","VINEYARD MUTUAL WATER COMPANY/INDUSTRIAL",240
"2589","5602133","BEEDY STREET WATER SYSTEM/INDUSTRIAL",35
"2590","5602140","SATICOY COUNTRY CLUB-CITY OF VENTURA",177
"2591","5602301","SANTA MONICA MT. REC AREA - CIRCLE X",29
"2592","5602403","LAGUNA VISTA SCHOOL/OCEANVIEW SCHOOL DIS",600
"2593","5602407","RIO MESA HIGH SCHOOL/OXNARD UHS",2600
"2594","5602514","VULCAN MATERIALS COMPANY - CAL MAT",30
"2595","5602656","HOUWELING NURSERIES, LTD",350
"2596","5603116","NISHI QUALITY FLOWERS, INC.",82
"2597","5603117","SANTA CLARA RESOURCES",200
"2598","5603122","STATE READY MIX, INC.",25
"2599","5603302","LLOYD-BUTLER MUTUAL WATER COMPANY",25
"2600","5610001","DEMPSEY ROAD MUTUAL WATER CO",838
"2601","5610002","FILLMORE WATER DEPT",15222
"2602","5610005","MEINERS OAKS CWD",4200
"2603","5610006","YERBA BUENA WATER COMPANY",990
"2604","5610007","OXNARD WATER DEPT",205489
"2605","5610008","PLEASANT VALLEY MUTUAL WATER CO",5000
"2606","5610009","PORT HUENEME WATER DEPT",22399
"2607","5610010","RIO PLAZA WATER CO INC",1693
"2608","5610011","SANTA PAULA WATER SYSTEM",30752
"2609","5610014","OJAI WATER SYSTEM",7679
"2610","5610015","VENTURA CWWD NO. 19 - SOMIS",3275
"2611","5610017","VENTURA WATER DEPARTMENT",113478
"2612","5610018","VENTURA CWWD NO. 1 - MOORPARK",38703
"2613","5610019","CAMARILLO WATER DEPT",47913
"2614","5610021","WARRING WATER SERVICE INC",2100
"2615","5610022","VENTURA RIVER WATER DISTRICT",5700
"2616","5610023","VENTURA WWD NO. 8 - SIMI VALLEY",97292
"2617","5610024","CASITAS MUNICIPAL WATER DIST",9992
"2618","5610029","VINEYARD AVENUE ACRES MWC",1820
"2619","5610035","RIO MANOR MUTUAL WATER CO",826
"2620","5610046","UNITED WTR CONS DIST",226044
"2621","5610050","CALLEGUAS MUNICIPAL WATER DIST",635000
"2622","5610058","CRESTVIEW MUTUAL WATER CO",2040
"2623","5610059","GOLDEN STATE WATER COMPANY - SIMI VALLEY",43515
"2624","5610063","CAMROSA WATER DISTRICT",30000
"2625","5610068","CLOVERDALE MUTUAL WATER CO.",455
"2626","5610080","PORT HUENEME WATER AGENCY",55000
"2627","5610702","U.S.N., SAN NICOLAS ISLAND",250
"2628","5700509","CLARKSBURG MIDDLE SCHOOL",460
"2629","5700514","BOGLE FAMILY LIMITED PARTNER",69
"2630","5700537","HARRIS MORAN SEED COMPANY - WATER",25
"2631","5700542","TEICHERT CONSTRUCTION",35
"2632","5700552","PILOT TRAVEL CENTER #168 - WATER",82
"2633","5700554","CAMPERS INN - RV & GOLF COURSE",120
"2634","5700571","MADISON SERVICE DIST",876
"2635","5700584","SACWEST RV PARK AND CAMPGROUND",300
"2636","5700615","YOLO CO HOUSING AUTHORITY-EL RIO VILLA",432
"2637","5700643","PLAINFIELD ELEM SCHOOL - WATER",400
"2638","5700652","YOLO FLIERS CLUB",410
"2639","5700700","CACHEVILLE SERVICE DIST",400
"2640","5700702","MIGRANT HEAD START PROGRAM - WATER",200
"2641","5700712","CAL AM - DUNNIGAN",400
"2642","5700761","CLARK PACIFIC - CR 18C",320
"2643","5700764","SYNGENTA SEEDS INC",50
"2644","5700778","YOLO CO CENTRAL LANDFILL",40
"2645","5700785","SEMINIS VEGETABLE SEED",300
"2646","5700788","NORTH DAVIS MEADOWS",314
"2647","5700797","MONROE/LEINBERGER CNTR - WATERS",800
"2648","5700817","JEHOVAH'S WITNESSES - KINGDOM HALL",245
"2649","5700827","PIONEER HI-BRED INTERNATIONAL",115
"2650","5710001","CITY OF DAVIS",67298
"2651","5710003","CITY OF WEST SACRAMENTO",46500
"2652","5710005","CITY OF WINTERS",7098
"2653","5710006","CITY OF WOODLAND",56464
"2654","5710007","ESPARTO C.S.D.",2600
"2655","5710009","UC - DAVIS",44844
"2656","5710011","WILD WINGS GOLF COMMUNITY",1142
"2657","5710012","WOODLAND-DAVIS CLEAN WATER AGENCY",130661
"2658","5800010","DOLLAR GENERAL",100
"2659","5800800","YUBA RIVER MOULDING & MILLWORK",100
"2660","5800803","LOMA RICA WATER COMPANY",200
"2661","5800805","LAKE FRANCIS MUTUAL WATER COMPANY",60
"2662","5800807","AEROPINES",45
"2663","5800823","COUNTRY AIR MOBILE HOME PARK",100
"2664","5800828","COUNTRYSIDE MOBILE HOME PARK",185
"2665","5800832","CASTLEWOOD MOBILE HOME PARK",200
"2666","5800840","MJUSD CORDUA SCHOOL",110
"2667","5800843","MJUSD FOOTHILL INTERMEDIATE SCHOOL",325
"2668","5800845","MJUSD DOBBINS SCHOOL",85
"2669","5800847","MJUSD LOMA RICA SCHOOL",150
"2670","5800850","REBEL RIDGE VILLAGE",60
"2671","5800851","FEATHER RIVER MANOR",35
"2672","5800909","SHOEI FOODS (USA), INC.",50
"2673","5800919","PG&E",50
"2674","5800924","CAMPTONVILLE COMMUNITY SERV DIST",180
"2675","5805001","PLUMAS LAKE",6600
"2676","5810001","CAL-WATER SERVICE CO.-MARYSVILLE",12210
"2677","5810002","LINDA COUNTY WATER DISTRICT",18800
"2678","5810003","OLIVEHURST PUBLIC U.D.",14293
"2679","5810004","CITY OF WHEATLAND",3509
"2680","5810005","NEVADA ID - SMARTVILLE",115
"2681","5810006","NORTH YUBA WATER DISTRICT",3105
"2682","5810700","BEALE AIR FORCE BASE",7761
